p,influenced,weight
http://dbpedia.org/resource/Al-Farabi,http://dbpedia.org/resource/Avicenna,1
http://dbpedia.org/resource/Al-Farabi,http://dbpedia.org/resource/Maimonides,1
http://dbpedia.org/resource/Al-Farabi,http://dbpedia.org/resource/Albertus_Magnus,1
http://dbpedia.org/resource/Al-Farabi,http://dbpedia.org/resource/Averroes,1
http://dbpedia.org/resource/Al-Farabi,http://dbpedia.org/resource/Leo_Strauss,1
http://dbpedia.org/resource/Al-Jahiz,http://dbpedia.org/resource/Ibn_Mada',1
http://dbpedia.org/resource/Al-Jahiz,http://dbpedia.org/resource/Ibn_Tufail,1
http://dbpedia.org/resource/Al-Jahiz,http://dbpedia.org/resource/Miskawayh,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Roger_Bacon,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Abu_Ma'shar,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Abu_Zayd_al-Balkhi,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Ahmad_ibn_al-Tayyib_al-Sarakhsi,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Isaac_Israeli_ben_Solomon,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Ibn_al-Haytham,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Miskawayh,1
http://dbpedia.org/resource/Al-Kindi,http://dbpedia.org/resource/Robert_Grosseteste,1
http://dbpedia.org/resource/Alain_Badiou,http://dbpedia.org/resource/Slavoj_Žižek,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Patrice_de_Plunkett,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Dragoslav_Bokan,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Martin_A._Lee,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Aleksandr_Dugin,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Pat_Buchanan,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Marco_Tarchi,1
http://dbpedia.org/resource/Alain_de_Benoist,http://dbpedia.org/resource/Guillaume_Faye,1
http://dbpedia.org/resource/Alan_Code,http://dbpedia.org/resource/Chris_Bobonich,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Robert_Anton_Wilson,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Chungliang_Al_Huang,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Aldous_Huxley,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Allen_Ginsberg,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Seraphim_Rose,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Gary_Snyder,1
http://dbpedia.org/resource/Alan_Watts,http://dbpedia.org/resource/Monica_Furlong,1
http://dbpedia.org/resource/Alasdair_MacIntyre,http://dbpedia.org/resource/Radical_orthodoxy,1
http://dbpedia.org/resource/Alasdair_MacIntyre,http://dbpedia.org/resource/Edward_Feser,1
http://dbpedia.org/resource/Alasdair_MacIntyre,http://dbpedia.org/resource/Stanley_Hauerwas,1
http://dbpedia.org/resource/Alasdair_MacIntyre,http://dbpedia.org/resource/Christian_Smith_(sociologist),1
http://dbpedia.org/resource/Alasdair_MacIntyre,http://dbpedia.org/resource/Postliberal_theology,1
http://dbpedia.org/resource/Alberto_Edwards,http://dbpedia.org/resource/Francisco_Antonio_Encina,1
http://dbpedia.org/resource/Alberto_Edwards,http://dbpedia.org/resource/Gonzalo_Vial_Correa,1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Risieri_Frondizi,1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Juan_José_Arévalo,1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Pedro_Henríquez_Ureña,1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Francisco_Romero_(philosopher),1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Luis_Aznar,1
http://dbpedia.org/resource/Alejandro_Korn,http://dbpedia.org/resource/Ángel_Vasallo,1
http://dbpedia.org/resource/Alenka_Zupančič,http://dbpedia.org/resource/Slavoj_Žižek,1
http://dbpedia.org/resource/Alenka_Zupančič,http://dbpedia.org/resource/Mladen_Dolar,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Hrachia_Acharian,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Émile_Benveniste,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Joseph_Vendryes,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Milman_Parry,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/André_Martinet,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Marcel_Cohen,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Aurélien_Sauvageot,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Georges_Dumézil,1
http://dbpedia.org/resource/Antoine_Meillet,http://dbpedia.org/resource/Lucien_Tesnière,1
http://dbpedia.org/resource/Anton_Marty,http://dbpedia.org/resource/Roman_Jakobson,1
http://dbpedia.org/resource/Christian_von_Ehrenfels,http://dbpedia.org/resource/Felix_Weltsch,1
http://dbpedia.org/resource/Christian_von_Ehrenfels,http://dbpedia.org/resource/George_Stout,1
http://dbpedia.org/resource/Curt_John_Ducasse,http://dbpedia.org/resource/Roderick_Chisholm,1
http://dbpedia.org/resource/Curt_John_Ducasse,http://dbpedia.org/resource/Wilfrid_Sellars,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/John_McDowell,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Ernest_Lepore,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Richard_Rorty,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Mark_Bevir,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Tyler_Burge,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Colin_McGinn,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Michael_Dummett,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Kirk_Ludwig,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Jeff_Malpas,1
http://dbpedia.org/resource/Donald_Davidson_(philosopher),http://dbpedia.org/resource/Robert_Brandom,1
http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher),http://dbpedia.org/resource/Gary_Peller,1
http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher),http://dbpedia.org/resource/Louis_Michael_Seidman,1
http://dbpedia.org/resource/Edmund_Gettier,http://dbpedia.org/resource/Colin_McGinn,1
http://dbpedia.org/resource/Edmund_Gettier,http://dbpedia.org/resource/Robert_Nozick,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Adolf_Reinach,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Pope_John_Paul_II,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Emmanuel_Levinas,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Kurt_Gödel,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Leszek_Kołakowski,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Ludwig_Landgrebe,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Gilbert_Ryle,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Max_Scheler,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Wilfrid_Sellars,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Erich_Przywara,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Eugen_Fink,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Paul_Ricœur,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Hans_Blumenberg,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Maurice_Merleau-Ponty,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Phenomenology_(philosophy),1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Shaun_Gallagher,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Michel_Henry,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Jacques_Derrida,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Bernard_Stiegler,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Dallas_Willard,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Dan_Zahavi,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Ludwig_von_Mises,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Roman_Ingarden,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Gabriel_Marcel,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Marvin_Farber,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Jean-Luc_Marion,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Jean-Paul_Sartre,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Jan_Patočka,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Rudolf_Carnap,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Edith_Stein,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/José_Ortega_y_Gasset,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Martin_Heidegger,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Alfred_Schütz,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Leo_Strauss,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Hans_Köchler,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Hermann_Weyl,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Hilary_Putnam,1
http://dbpedia.org/resource/Edmund_Husserl,http://dbpedia.org/resource/Xavier_Zubiri,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Gayatri_Chakravorty_Spivak,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Homi_K._Bhabha,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Rashid_Khalidi,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Christopher_Hitchens,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Chris_Hedges,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Hamid_Dabashi,1
http://dbpedia.org/resource/Edward_Said,http://dbpedia.org/resource/Robert_Fisk,1
http://dbpedia.org/resource/Empedocles,http://dbpedia.org/resource/Aristotle,1
http://dbpedia.org/resource/Empedocles,http://dbpedia.org/resource/Friedrich_Nietzsche,1
http://dbpedia.org/resource/Empedocles,http://dbpedia.org/resource/Gorgias,1
http://dbpedia.org/resource/Empedocles,http://dbpedia.org/resource/Socrates,1
http://dbpedia.org/resource/Empedocles,http://dbpedia.org/resource/Lucretius,1
http://dbpedia.org/resource/Euclid_of_Megara,http://dbpedia.org/resource/Thrasymachus_of_Corinth,1
http://dbpedia.org/resource/Euclid_of_Megara,http://dbpedia.org/resource/Clinomachus,1
http://dbpedia.org/resource/Euclid_of_Megara,http://dbpedia.org/resource/Eubulides,1
http://dbpedia.org/resource/Euclid_of_Megara,http://dbpedia.org/resource/Ichthyas,1
http://dbpedia.org/resource/Euclid_of_Megara,http://dbpedia.org/resource/Stilpo,1
http://dbpedia.org/resource/Evald_Ilyenkov,http://dbpedia.org/resource/Vasily_Davydov,1
http://dbpedia.org/resource/Gottlob_Ernst_Schulze,http://dbpedia.org/resource/Johann_Gottlieb_Fichte,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Nikos_Kazantzakis,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Kostis_Palamas,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Angelos_Sikelianos,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Renos_Apostolidis,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Odysseas_Elytis,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Dimitris_Pikionis,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Penelope_Delta,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Pavlos_Melas,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Georgios_Grivas,1
http://dbpedia.org/resource/Ion_Dragoumis,http://dbpedia.org/resource/Andreas_Papandreou,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Vernard_Eller,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/William_Stringfellow,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Ted_Kaczynski,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Paul_Virilio,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Randal_Marlin,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Greg_Boyd_(theologian),1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Ivan_Illich,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Langdon_Winner,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Cornelius_Castoriadis,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Thomas_Merton,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/John_Zerzan,1
http://dbpedia.org/resource/Jacques_Ellul,http://dbpedia.org/resource/Willem_H._Vanderburg,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Martin_Kähler,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Søren_Kierkegaard,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Bruno_Bauer,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Karl_Ludwig_Michelet,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Albrecht_Ritschl,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Kuno_Fischer,1
http://dbpedia.org/resource/Johann_Eduard_Erdmann,http://dbpedia.org/resource/Ludwig_Feuerbach,1
http://dbpedia.org/resource/Juan_Donoso_Cortés,http://dbpedia.org/resource/Carl_Schmitt,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Gustav_Landauer,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Henry_Suso,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Johannes_Tauler,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/John_Calvin,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Jacques_Derrida,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Matthew_Fox_(priest),1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/D._T._Suzuki,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Martin_Luther,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Huldrych_Zwingli,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Eckhart_Tolle,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Erasmus,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Henry_VIII,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Martin_Heidegger,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Nicholas_of_Cusa,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Julius_Evola,1
http://dbpedia.org/resource/Meister_Eckhart,http://dbpedia.org/resource/Carl_Jung,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Timothy_Williamson,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Crispin_Wright,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Gareth_Evans_(philosopher),1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Barry_Smith_(ontologist),1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Christopher_Peacocke,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Hans_Sluga,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Luciano_Floridi,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Ian_Rumfitt,1
http://dbpedia.org/resource/Michael_Dummett,http://dbpedia.org/resource/Carlo_Penco,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Eric_Dunning,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Steven_Pinker,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Stephen_Mennell,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Anthony_Giddens,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Hermann_Korte,1
http://dbpedia.org/resource/Norbert_Elias,http://dbpedia.org/resource/Pierre_Bourdieu,1
http://dbpedia.org/resource/Erich_Fromm,http://dbpedia.org/resource/Martin_Luther_King_Jr.,1
http://dbpedia.org/resource/Erich_Fromm,http://dbpedia.org/resource/Elias_Porter,1
http://dbpedia.org/resource/Erich_Fromm,http://dbpedia.org/resource/Paulo_Freire,1
http://dbpedia.org/resource/Erich_Fromm,http://dbpedia.org/resource/Chögyam_Trungpa,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Aulus_Gellius,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Herodes_Atticus,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Demetrius_the_Cynic,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Lucian,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Marcus_Cornelius_Fronto,1
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/resource/Hadrian,1
http://dbpedia.org/resource/Fazal_Ali_Qureshi,http://dbpedia.org/resource/Khwaja_Abdul_Ghaffar_Naqshbandi,1
http://dbpedia.org/resource/Fazal_Ali_Qureshi,http://dbpedia.org/resource/Asif_Hussain_Farooqui,1
http://dbpedia.org/resource/Fazal_Ali_Qureshi,http://dbpedia.org/resource/Hadhrat_Mawlana_Ali_Murtaza_Naqhbandi,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/William_Labov,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Roy_Harris_(linguist),1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Ernesto_Laclau,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/John_Rupert_Firth,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Roland_Barthes,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Émile_Benveniste,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Maurice_Merleau-Ponty,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Walker_Percy,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Jacques_Derrida,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Prague_linguistic_circle,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Sebastian_Shaumyan,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Jan_Mukařovský,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Antoine_Meillet,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Michel_Foucault,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Louis_Hjelmslev,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Jacques_Lacan,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Claude_Lévi-Strauss,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Leonard_Bloomfield,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Louis_Althusser,1
http://dbpedia.org/resource/Ferdinand_de_Saussure,http://dbpedia.org/resource/Roman_Jakobson,1
http://dbpedia.org/resource/Fernando_González_(writer),http://dbpedia.org/resource/Estanislao_Zuleta,1
http://dbpedia.org/resource/Fernando_González_(writer),http://dbpedia.org/resource/Gonzalo_Arango,1
http://dbpedia.org/resource/Francis_Hutcheson_(philosopher),http://dbpedia.org/resource/Joseph_Butler,1
http://dbpedia.org/resource/Francis_Hutcheson_(philosopher),http://dbpedia.org/resource/David_Hume,1
http://dbpedia.org/resource/Francis_Hutcheson_(philosopher),http://dbpedia.org/resource/Adam_Smith,1
http://dbpedia.org/resource/Francis_Hutcheson_(philosopher),http://dbpedia.org/resource/Jeremy_Bentham,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/Henry_More,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/Isaac_Newton,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/René_Descartes,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/Pierre_Gassendi,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/Giordano_Bruno,1
http://dbpedia.org/resource/Franciscus_Patricius,http://dbpedia.org/resource/Tommaso_Campanella,1
http://dbpedia.org/resource/Franciscus_van_den_Enden,http://dbpedia.org/resource/Baruch_Spinoza,1
http://dbpedia.org/resource/Frank_Ramsey_(mathematician),http://dbpedia.org/resource/Iván_Werning,1
http://dbpedia.org/resource/Frank_Ramsey_(mathematician),http://dbpedia.org/resource/Susan_Haack,1
http://dbpedia.org/resource/Frank_Ramsey_(mathematician),http://dbpedia.org/resource/Ludwig_Wittgenstein,1
http://dbpedia.org/resource/Frantz_Fanon,http://dbpedia.org/resource/Afro-pessimism,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Benjamin_Franklin,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Adam_Smith,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Henry_George,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Anne_Robert_Jacques_Turgot,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Manuel_Belgrano,1
http://dbpedia.org/resource/François_Quesnay,http://dbpedia.org/resource/Pierre_Samuel_du_Pont_de_Nemours,1
http://dbpedia.org/resource/Fred_Newman_(philosopher),http://dbpedia.org/resource/Lenora_Fulani,1
http://dbpedia.org/resource/Fred_Newman_(philosopher),http://dbpedia.org/resource/Lois_Holzman,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Søren_Kierkegaard,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Jakob_Friedrich_Fries,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Ludwig_Feuerbach,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Johann_Gottlieb_Fichte,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Martin_Heidegger,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Moses_Mendelssohn,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Leo_Strauss,1
http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi,http://dbpedia.org/resource/Victor_Cousin,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Christian_Gottfried_Daniel_Nees_von_Esenbeck,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Karl_Christian_Friedrich_Krause,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Josiah_Royce,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Søren_Kierkegaard,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Emil_Fackenheim,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Eric_Voegelin,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Félix_Ravaisson-Mollien,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Isaac_Bernays,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Slavoj_Žižek,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Carl_Gustav_Carus,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Charles_Secrétan,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Christian_Hermann_Weisse,1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher),1
http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling,http://dbpedia.org/resource/Immanuel_Hermann_Fichte,1
